time obs-obs-1-1-t2m obs-obs-1-1-ws_10min obs-obs-1-1-wg_10min obs-obs-1-1-wd_10min obs-obs-1-1-rh obs-obs-1-1-td obs-obs-1-1-r_1h obs-obs-1-1-ri_10min obs-obs-1-1-snow_aws obs-obs-1-1-p_sea obs-obs-1-1-vis obs-obs-1-1-n_man obs-obs-1-1-wawa
2018-07-01T18:20:00Z  17.1 4.2 8.1 12.0 44.0 4.6 NaN 0.0 -1.0 1024.3 50000.0 0.0 0.0
2018-07-01T18:30:00Z  16.6 4.9 8.1 19.0 46.0 4.8 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T18:40:00Z  16.3 4.1 6.9 11.0 47.0 5.0 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T18:50:00Z  16.4 4.4 6.5 14.0 48.0 5.3 NaN 0.0 -1.0 1024.3 50000.0 0.0 0.0
2018-07-01T19:00:00Z  16.3 3.8 6.0 14.0 47.0 5.0 0.0 0.0 -1.0 1024.3 50000.0 0.0 0.0
2018-07-01T19:10:00Z  16.0 3.3 5.9 20.0 49.0 5.3 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T19:20:00Z  15.6 3.5 5.4 20.0 51.0 5.4 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T19:30:00Z  15.3 3.5 5.8 12.0 54.0 5.9 NaN 0.0 -1.0 1024.5 50000.0 0.0 0.0
2018-07-01T19:40:00Z  15.0 3.2 5.2 11.0 56.0 6.2 NaN 0.0 -1.0 1024.5 50000.0 0.0 0.0
2018-07-01T19:50:00Z  14.6 3.0 4.8 15.0 58.0 6.5 NaN 0.0 -1.0 1024.5 50000.0 0.0 0.0
2018-07-01T20:00:00Z  14.4 3.2 4.8 13.0 59.0 6.5 0.0 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T20:10:00Z  14.1 3.3 5.1 18.0 61.0 6.7 NaN 0.0 -1.0 1024.5 50000.0 0.0 0.0
2018-07-01T20:20:00Z  13.9 3.3 4.8 21.0 62.0 6.8 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T20:30:00Z  13.5 3.2 5.1 27.0 65.0 6.9 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T20:40:00Z  13.3 3.3 4.7 23.0 65.0 7.0 NaN 0.0 -1.0 1024.4 50000.0 0.0 0.0
2018-07-01T20:50:00Z  13.4 3.5 5.1 19.0 65.0 7.0 NaN 0.0 -1.0 1024.3 50000.0 0.0 0.0
2018-07-01T21:00:00Z  13.2 3.6 5.3 15.0 66.0 7.1 0.0 0.0 -1.0 1024.3 50000.0 0.0 0.0
2018-07-01T21:10:00Z  12.9 3.2 4.8 10.0 68.0 7.1 NaN 0.0 -1.0 1024.2 50000.0 0.0 0.0
2018-07-01T21:20:00Z  12.6 3.4 4.9 15.0 70.0 7.2 NaN NaN -1.0 1024.1 50000.0 0.0 0.0
2018-07-01T21:30:00Z  12.4 3.5 4.9 16.0 71.0 7.3 NaN 0.0 -1.0 1024.2 50000.0 0.0 0.0
2018-07-01T21:40:00Z  12.3 3.5 4.8 20.0 72.0 7.3 NaN 0.0 -1.0 1024.2 50000.0 0.0 0.0
2018-07-01T21:50:00Z  11.9 3.3 4.4 22.0 74.0 7.3 NaN 0.0 -1.0 1024.1 50000.0 0.0 0.0
2018-07-01T22:00:00Z  11.7 3.2 4.3 21.0 75.0 7.4 NaN 0.0 -1.0 1024.1 50000.0 0.0 0.0
2018-07-01T22:10:00Z  11.4 2.9 4.0 27.0 76.0 7.4 NaN 0.0 -1.0 1024.1 50000.0 0.0 0.0
